fpr,tpr,model
0.30778301886792453,0.7734483125731928,LR (None)
0.3081761006289308,0.7734483125731928,LR (None)
0.3081761006289308,0.7739806238688385,LR (None)
0.3085691823899371,0.7739806238688385,LR (None)
0.3085691823899371,0.7741935483870968,LR (None)
0.3089622641509434,0.7741935483870968,LR (None)
0.3089622641509434,0.774406472905355,LR (None)
0.3093553459119497,0.774406472905355,LR (None)
0.3093553459119497,0.7745129351644842,LR (None)
0.30974842767295596,0.7745129351644842,LR (None)
0.30974842767295596,0.7746193974236133,LR (None)
0.31014150943396224,0.7746193974236133,LR (None)
0.31014150943396224,0.7753646332375173,LR (None)
0.31053459119496857,0.7753646332375173,LR (None)
0.31053459119496857,0.7755775577557755,LR (None)
0.31092767295597484,0.7755775577557755,LR (None)
0.31092767295597484,0.7756840200149047,LR (None)
0.3117138364779874,0.7756840200149047,LR (None)
0.3117138364779874,0.7784520387522623,LR (None)
0.3121069182389937,0.7784520387522623,LR (None)
0.3121069182389937,0.7790908123070371,LR (None)
0.3128930817610063,0.7790908123070371,LR (None)
0.3128930817610063,0.7800489726391994,LR (None)
0.3136792452830189,0.7800489726391994,LR (None)
0.3136792452830189,0.7814329820078783,LR (None)
0.31407232704402516,0.7814329820078783,LR (None)
0.31407232704402516,0.7815394442670074,LR (None)
0.31446540880503143,0.7815394442670074,LR (None)
0.31446540880503143,0.7819652933035239,LR (None)
0.31525157232704404,0.7819652933035239,LR (None)
0.31525157232704404,0.7820717555626531,LR (None)
0.3156446540880503,0.7820717555626531,LR (None)
0.3156446540880503,0.7824976045991696,LR (None)
0.3160377358490566,0.7824976045991696,LR (None)
0.3160377358490566,0.7830299158948153,LR (None)
0.3164308176100629,0.7830299158948153,LR (None)
0.3164308176100629,0.7831363781539444,LR (None)
0.3168238993710692,0.7831363781539444,LR (None)
0.3168238993710692,0.7833493026722027,LR (None)
0.31721698113207547,0.7833493026722027,LR (None)
0.31721698113207547,0.7836686894495901,LR (None)
0.31761006289308175,0.7836686894495901,LR (None)
0.31761006289308175,0.7847333120408815,LR (None)
0.3180031446540881,0.7847333120408815,LR (None)
0.3180031446540881,0.7854785478547854,LR (None)
0.31839622641509435,0.7854785478547854,LR (None)
0.31839622641509435,0.7856914723730437,LR (None)
0.3187893081761006,0.7856914723730437,LR (None)
0.3187893081761006,0.7862237836686895,LR (None)
0.3191823899371069,0.7862237836686895,LR (None)
0.3191823899371069,0.786649632705206,LR (None)
0.31957547169811323,0.786649632705206,LR (None)
0.31957547169811323,0.7871819440008517,LR (None)
0.3203616352201258,0.7871819440008517,LR (None)
0.3203616352201258,0.7872884062599809,LR (None)
0.32075471698113206,0.7872884062599809,LR (None)
0.32075471698113206,0.7876077930373683,LR (None)
0.3211477987421384,0.7876077930373683,LR (None)
0.3211477987421384,0.7887788778877888,LR (None)
0.32154088050314467,0.7887788778877888,LR (None)
0.32154088050314467,0.7900564249973384,LR (None)
0.32193396226415094,0.7900564249973384,LR (None)
0.32193396226415094,0.7906951985521132,LR (None)
0.3223270440251572,0.7906951985521132,LR (None)
0.3223270440251572,0.7917598211434047,LR (None)
0.3231132075471698,0.7917598211434047,LR (None)
0.3231132075471698,0.7921856701799213,LR (None)
0.3235062893081761,0.7921856701799213,LR (None)
0.3235062893081761,0.7927179814755669,LR (None)
0.3238993710691824,0.7927179814755669,LR (None)
0.3238993710691824,0.7928244437346961,LR (None)
0.3242924528301887,0.7928244437346961,LR (None)
0.3242924528301887,0.7934632172894709,LR (None)
0.324685534591195,0.7934632172894709,LR (None)
0.324685534591195,0.7937826040668583,LR (None)
0.32547169811320753,0.7937826040668583,LR (None)
0.32547169811320753,0.7950601511764079,LR (None)
0.32625786163522014,0.7950601511764079,LR (None)
0.32625786163522014,0.7951666134355371,LR (None)
0.3266509433962264,0.7951666134355371,LR (None)
0.3266509433962264,0.7955924624720536,LR (None)
0.3270440251572327,0.7955924624720536,LR (None)
0.3270440251572327,0.7962312360268284,LR (None)
0.327437106918239,0.7962312360268284,LR (None)
0.327437106918239,0.7963376982859576,LR (None)
0.3278301886792453,0.7963376982859576,LR (None)
0.3278301886792453,0.7980410944320239,LR (None)
0.32822327044025157,0.7980410944320239,LR (None)
0.32822327044025157,0.7992121792824444,LR (None)
0.32861635220125784,0.7992121792824444,LR (None)
0.32861635220125784,0.7994251038007026,LR (None)
0.3290094339622642,0.7994251038007026,LR (None)
0.3290094339622642,0.7996380283189609,LR (None)
0.32940251572327045,0.7996380283189609,LR (None)
0.32940251572327045,0.8002768018737357,LR (None)
0.3297955974842767,0.8002768018737357,LR (None)
0.3297955974842767,0.8009155754285106,LR (None)
0.330188679245283,0.8009155754285106,LR (None)
0.330188679245283,0.8021931225380603,LR (None)
0.3309748427672956,0.8021931225380603,LR (None)
0.3309748427672956,0.8038965186841265,LR (None)
0.3313679245283019,0.8038965186841265,LR (None)
0.3313679245283019,0.8052805280528053,LR (None)
0.33176100628930816,0.8052805280528053,LR (None)
0.33176100628930816,0.8054934525710635,LR (None)
0.3321540880503145,0.8054934525710635,LR (None)
0.3321540880503145,0.8055999148301927,LR (None)
0.33254716981132076,0.8055999148301927,LR (None)
0.33254716981132076,0.8057063770893218,LR (None)
0.33294025157232704,0.8057063770893218,LR (None)
0.33294025157232704,0.8060257638667092,LR (None)
0.3333333333333333,0.8060257638667092,LR (None)
0.3333333333333333,0.8065580751623549,LR (None)
0.33372641509433965,0.8065580751623549,LR (None)
0.33372641509433965,0.8079420845310338,LR (None)
0.3341194968553459,0.8079420845310338,LR (None)
0.3341194968553459,0.8080485467901629,LR (None)
0.33490566037735847,0.8080485467901629,LR (None)
0.33490566037735847,0.8100713297136165,LR (None)
0.3352987421383648,0.8100713297136165,LR (None)
0.3352987421383648,0.8109230277866496,LR (None)
0.3356918238993711,0.8109230277866496,LR (None)
0.3356918238993711,0.8110294900457787,LR (None)
0.33608490566037735,0.8110294900457787,LR (None)
0.33608490566037735,0.8111359523049079,LR (None)
0.33647798742138363,0.8111359523049079,LR (None)
0.33647798742138363,0.8124134994144576,LR (None)
0.33687106918238996,0.8124134994144576,LR (None)
0.33687106918238996,0.812732886191845,LR (None)
0.3376572327044025,0.812732886191845,LR (None)
0.3376572327044025,0.8128393484509742,LR (None)
0.3380503144654088,0.8128393484509742,LR (None)
0.3380503144654088,0.8131587352283616,LR (None)
0.3384433962264151,0.8131587352283616,LR (None)
0.3384433962264151,0.8142233578196529,LR (None)
0.3388364779874214,0.8142233578196529,LR (None)
0.3388364779874214,0.8146492068561695,LR (None)
0.3400157232704403,0.8146492068561695,LR (None)
0.3400157232704403,0.8149685936335569,LR (None)
0.34040880503144655,0.8149685936335569,LR (None)
0.34040880503144655,0.8151815181518152,LR (None)
0.3408018867924528,0.8151815181518152,LR (None)
0.3408018867924528,0.8156073671883317,LR (None)
0.3411949685534591,0.8156073671883317,LR (None)
0.3411949685534591,0.817310763334398,LR (None)
0.34158805031446543,0.817310763334398,LR (None)
0.34158805031446543,0.8176301501117854,LR (None)
0.3419811320754717,0.8176301501117854,LR (None)
0.3419811320754717,0.8181624614074311,LR (None)
0.342374213836478,0.8181624614074311,LR (None)
0.342374213836478,0.8191206217395933,LR (None)
0.34276729559748426,0.8191206217395933,LR (None)
0.34276729559748426,0.8192270839987225,LR (None)
0.3431603773584906,0.8192270839987225,LR (None)
0.3431603773584906,0.8200787820717556,LR (None)
0.34355345911949686,0.8200787820717556,LR (None)
0.34355345911949686,0.8201852443308847,LR (None)
0.345125786163522,0.8201852443308847,LR (None)
0.345125786163522,0.8202917065900138,LR (None)
0.3455188679245283,0.8202917065900138,LR (None)
0.3455188679245283,0.820398168849143,LR (None)
0.34591194968553457,0.820398168849143,LR (None)
0.34591194968553457,0.8205046311082721,LR (None)
0.3463050314465409,0.8205046311082721,LR (None)
0.3463050314465409,0.8208240178856595,LR (None)
0.3466981132075472,0.8208240178856595,LR (None)
0.3466981132075472,0.8213563291813052,LR (None)
0.34709119496855345,0.8213563291813052,LR (None)
0.34709119496855345,0.82199510273608,LR (None)
0.3474842767295597,0.82199510273608,LR (None)
0.3474842767295597,0.8229532630682423,LR (None)
0.34787735849056606,0.8229532630682423,LR (None)
0.34787735849056606,0.8240178856595337,LR (None)
0.34787735849056606,0.824230810177792,LR (None)
0.34787735849056606,0.8244437346960503,LR (None)
0.34827044025157233,0.8244437346960503,LR (None)
0.34827044025157233,0.8257212818055999,LR (None)
0.3490566037735849,0.8257212818055999,LR (None)
0.3490566037735849,0.8260406685829873,LR (None)
0.3494496855345912,0.8260406685829873,LR (None)
0.3494496855345912,0.8264665176195038,LR (None)
0.35141509433962265,0.8264665176195038,LR (None)
0.35141509433962265,0.8267859043968913,LR (None)
0.3518081761006289,0.8267859043968913,LR (None)
0.3518081761006289,0.8284893005429576,LR (None)
0.3522012578616352,0.8284893005429576,LR (None)
0.3522012578616352,0.829660385393378,LR (None)
0.35259433962264153,0.829660385393378,LR (None)
0.35259433962264153,0.8302991589481529,LR (None)
0.3529874213836478,0.8302991589481529,LR (None)
0.3529874213836478,0.8307250079846694,LR (None)
0.3533805031446541,0.8307250079846694,LR (None)
0.3533805031446541,0.8324284041307356,LR (None)
0.3541666666666667,0.8324284041307356,LR (None)
0.3541666666666667,0.8340253380176728,LR (None)
0.35455974842767296,0.8340253380176728,LR (None)
0.35455974842767296,0.8345576493133184,LR (None)
0.3553459119496855,0.8345576493133184,LR (None)
0.3553459119496855,0.8348770360907058,LR (None)
0.35573899371069184,0.8348770360907058,LR (None)
0.35573899371069184,0.8357287341637389,LR (None)
0.3565251572327044,0.8357287341637389,LR (None)
0.3565251572327044,0.8360481209411263,LR (None)
0.35691823899371067,0.8360481209411263,LR (None)
0.35691823899371067,0.8366868944959012,LR (None)
0.357311320754717,0.8366868944959012,LR (None)
0.357311320754717,0.8374321303098051,LR (None)
0.3577044025157233,0.8374321303098051,LR (None)
0.3577044025157233,0.8375385925689343,LR (None)
0.35809748427672955,0.8375385925689343,LR (None)
0.35809748427672955,0.8378579793463218,LR (None)
0.3584905660377358,0.8378579793463218,LR (None)
0.3584905660377358,0.838816139678484,LR (None)
0.35888364779874216,0.838816139678484,LR (None)
0.35888364779874216,0.8393484509741297,LR (None)
0.35927672955974843,0.8393484509741297,LR (None)
0.35927672955974843,0.8397743000106462,LR (None)
0.3596698113207547,0.8397743000106462,LR (None)
0.3596698113207547,0.8400936867880336,LR (None)
0.360062893081761,0.8400936867880336,LR (None)
0.360062893081761,0.841903545193229,LR (None)
0.3604559748427673,0.841903545193229,LR (None)
0.3604559748427673,0.8421164697114872,LR (None)
0.3608490566037736,0.8421164697114872,LR (None)
0.3608490566037736,0.8423293942297455,LR (None)
0.36202830188679247,0.8423293942297455,LR (None)
0.36202830188679247,0.8430746300436496,LR (None)
0.36242138364779874,0.8430746300436496,LR (None)
0.36242138364779874,0.843394016821037,LR (None)
0.362814465408805,0.843394016821037,LR (None)
0.362814465408805,0.8445651016714575,LR (None)
0.3639937106918239,0.8445651016714575,LR (None)
0.3639937106918239,0.8456297242627488,LR (None)
0.3643867924528302,0.8456297242627488,LR (None)
0.3643867924528302,0.845736186521878,LR (None)
0.3651729559748428,0.845736186521878,LR (None)
0.3651729559748428,0.8461620355583945,LR (None)
0.36556603773584906,0.8461620355583945,LR (None)
0.36556603773584906,0.8462684978175237,LR (None)
0.3663522012578616,0.8462684978175237,LR (None)
0.3663522012578616,0.8465878845949111,LR (None)
0.36674528301886794,0.8465878845949111,LR (None)
0.36674528301886794,0.8469072713722985,LR (None)
0.3671383647798742,0.8469072713722985,LR (None)
0.3671383647798742,0.8470137336314276,LR (None)
0.36792452830188677,0.8470137336314276,LR (None)
0.36792452830188677,0.8472266581496859,LR (None)
0.3683176100628931,0.8472266581496859,LR (None)
0.3683176100628931,0.8485042052592356,LR (None)
0.3687106918238994,0.8485042052592356,LR (None)
0.3687106918238994,0.8490365165548813,LR (None)
0.36910377358490565,0.8490365165548813,LR (None)
0.36910377358490565,0.8493559033322687,LR (None)
0.36988993710691825,0.8493559033322687,LR (None)
0.36988993710691825,0.8497817523687853,LR (None)
0.3710691823899371,0.8497817523687853,LR (None)
0.3710691823899371,0.8498882146279144,LR (None)
0.37264150943396224,0.8498882146279144,LR (None)
0.37264150943396224,0.850314063664431,LR (None)
0.37303459119496857,0.850314063664431,LR (None)
0.37303459119496857,0.8521239220696263,LR (None)
0.37342767295597484,0.8521239220696263,LR (None)
0.37342767295597484,0.8525497711061428,LR (None)
0.3738207547169811,0.8525497711061428,LR (None)
0.3738207547169811,0.8530820824017885,LR (None)
0.3742138364779874,0.8530820824017885,LR (None)
0.3742138364779874,0.8537208559565634,LR (None)
0.375,0.8537208559565634,LR (None)
0.375,0.85414670499308,LR (None)
0.3753930817610063,0.85414670499308,LR (None)
0.3753930817610063,0.855743638880017,LR (None)
0.3757861635220126,0.855743638880017,LR (None)
0.3757861635220126,0.8559565633982753,LR (None)
0.3761792452830189,0.8559565633982753,LR (None)
0.3761792452830189,0.8563824124347919,LR (None)
0.37696540880503143,0.8563824124347919,LR (None)
0.37696540880503143,0.8565953369530501,LR (None)
0.37735849056603776,0.8565953369530501,LR (None)
0.37735849056603776,0.8568082614713084,LR (None)
0.37775157232704404,0.8568082614713084,LR (None)
0.37775157232704404,0.8585116576173747,LR (None)
0.3785377358490566,0.8585116576173747,LR (None)
0.3785377358490566,0.8586181198765038,LR (None)
0.3793238993710692,0.8586181198765038,LR (None)
0.3793238993710692,0.858724582135633,LR (None)
0.37971698113207547,0.858724582135633,LR (None)
0.37971698113207547,0.8589375066538912,LR (None)
0.38011006289308175,0.8589375066538912,LR (None)
0.38011006289308175,0.8590439689130204,LR (None)
0.38089622641509435,0.8590439689130204,LR (None)
0.38089622641509435,0.8591504311721495,LR (None)
0.38207547169811323,0.8591504311721495,LR (None)
0.38207547169811323,0.8593633556904078,LR (None)
0.3824685534591195,0.8593633556904078,LR (None)
0.3824685534591195,0.859576280208666,LR (None)
0.3836477987421384,0.859576280208666,LR (None)
0.3836477987421384,0.8596827424677952,LR (None)
0.38443396226415094,0.8596827424677952,LR (None)
0.38443396226415094,0.86032151602257,LR (None)
0.3848270440251572,0.86032151602257,LR (None)
0.3848270440251572,0.8608538273182157,LR (None)
0.3856132075471698,0.8608538273182157,LR (None)
0.3856132075471698,0.8620249121686362,LR (None)
0.3856132075471698,0.8622378366868945,LR (None)
0.3856132075471698,0.8624507612051527,LR (None)
0.3860062893081761,0.8624507612051527,LR (None)
0.3860062893081761,0.862663685723411,LR (None)
0.3867924528301887,0.862663685723411,LR (None)
0.3867924528301887,0.8630895347599276,LR (None)
0.38757861635220126,0.8630895347599276,LR (None)
0.38757861635220126,0.8637283083147025,LR (None)
0.38797169811320753,0.8637283083147025,LR (None)
0.38797169811320753,0.8647929309059939,LR (None)
0.38836477987421386,0.8647929309059939,LR (None)
0.38836477987421386,0.8650058554242521,LR (None)
0.38875786163522014,0.8650058554242521,LR (None)
0.38875786163522014,0.8651123176833813,LR (None)
0.3891509433962264,0.8651123176833813,LR (None)
0.3891509433962264,0.8652187799425104,LR (None)
0.3895440251572327,0.8652187799425104,LR (None)
0.3895440251572327,0.8653252422016395,LR (None)
0.389937106918239,0.8653252422016395,LR (None)
0.389937106918239,0.8663898647929309,LR (None)
0.3903301886792453,0.8663898647929309,LR (None)
0.3903301886792453,0.8666027893111892,LR (None)
0.39072327044025157,0.8666027893111892,LR (None)
0.39072327044025157,0.8671351006068349,LR (None)
0.39111635220125784,0.8671351006068349,LR (None)
0.39111635220125784,0.867241562865964,LR (None)
0.39190251572327045,0.867241562865964,LR (None)
0.39190251572327045,0.8675609496433514,LR (None)
0.392688679245283,0.8675609496433514,LR (None)
0.392688679245283,0.8676674119024805,LR (None)
0.3938679245283019,0.8676674119024805,LR (None)
0.3938679245283019,0.8677738741616097,LR (None)
0.39426100628930816,0.8677738741616097,LR (None)
0.39426100628930816,0.8678803364207388,LR (None)
0.3946540880503145,0.8678803364207388,LR (None)
0.3946540880503145,0.8679867986798679,LR (None)
0.39504716981132076,0.8679867986798679,LR (None)
0.39504716981132076,0.8680932609389971,LR (None)
0.39544025157232704,0.8680932609389971,LR (None)
0.39544025157232704,0.8692643457894177,LR (None)
0.3958333333333333,0.8692643457894177,LR (None)
0.3958333333333333,0.869477270307676,LR (None)
0.3966194968553459,0.869477270307676,LR (None)
0.3966194968553459,0.8696901948259342,LR (None)
0.3970125786163522,0.8696901948259342,LR (None)
0.3970125786163522,0.8697966570850634,LR (None)
0.39740566037735847,0.8697966570850634,LR (None)
0.39740566037735847,0.8700095816033216,LR (None)
0.3977987421383648,0.8700095816033216,LR (None)
0.3977987421383648,0.8704354306398382,LR (None)
0.3981918238993711,0.8705418928989673,LR (None)
0.3981918238993711,0.8721388267859044,LR (None)
0.39858490566037735,0.8721388267859044,LR (None)
0.39858490566037735,0.8726711380815501,LR (None)
0.39937106918238996,0.8726711380815501,LR (None)
0.39937106918238996,0.8728840625998083,LR (None)
0.4001572327044025,0.8728840625998083,LR (None)
0.4001572327044025,0.8730969871180666,LR (None)
0.4005503144654088,0.8730969871180666,LR (None)
0.4005503144654088,0.8741616097093581,LR (None)
0.4009433962264151,0.8741616097093581,LR (None)
0.4009433962264151,0.8744809964867455,LR (None)
0.4013364779874214,0.8744809964867455,LR (None)
0.4013364779874214,0.8745874587458746,LR (None)
0.40172955974842767,0.8745874587458746,LR (None)
0.40172955974842767,0.8750133077823912,LR (None)
0.40212264150943394,0.8750133077823912,LR (None)
0.40212264150943394,0.8753326945597786,LR (None)
0.4025157232704403,0.8753326945597786,LR (None)
0.4025157232704403,0.875652081337166,LR (None)
0.4036949685534591,0.875652081337166,LR (None)
0.4036949685534591,0.8758650058554243,LR (None)
0.40408805031446543,0.8758650058554243,LR (None)
0.40408805031446543,0.8759714681145534,LR (None)
0.4056603773584906,0.8759714681145534,LR (None)
0.4056603773584906,0.8761843926328117,LR (None)
0.40605345911949686,0.8761843926328117,LR (None)
0.40605345911949686,0.8774619397423613,LR (None)
0.40644654088050314,0.8774619397423613,LR (None)
0.40644654088050314,0.8776748642606196,LR (None)
0.4068396226415094,0.8776748642606196,LR (None)
0.4068396226415094,0.8783136378153944,LR (None)
0.40723270440251574,0.8783136378153944,LR (None)
0.40723270440251574,0.8784201000745235,LR (None)
0.4080188679245283,0.8784201000745235,LR (None)
0.4080188679245283,0.8790588736292985,LR (None)
0.40841194968553457,0.8790588736292985,LR (None)
0.40841194968553457,0.8800170339614607,LR (None)
0.40959119496855345,0.8800170339614607,LR (None)
0.40959119496855345,0.8801234962205898,LR (None)
0.41077044025157233,0.8801234962205898,LR (None)
0.41077044025157233,0.8808687320344938,LR (None)
0.4111635220125786,0.8808687320344938,LR (None)
0.4111635220125786,0.8810816565527521,LR (None)
0.4115566037735849,0.8810816565527521,LR (None)
0.4115566037735849,0.8815075055892686,LR (None)
0.4119496855345912,0.8815075055892686,LR (None)
0.4119496855345912,0.8816139678483977,LR (None)
0.4123427672955975,0.8816139678483977,LR (None)
0.4123427672955975,0.881826892366656,LR (None)
0.41273584905660377,0.881826892366656,LR (None)
0.41273584905660377,0.8823592036623017,LR (None)
0.41312893081761004,0.8823592036623017,LR (None)
0.41312893081761004,0.8824656659214308,LR (None)
0.41352201257861637,0.8824656659214308,LR (None)
0.41352201257861637,0.8826785904396891,LR (None)
0.4143081761006289,0.8826785904396891,LR (None)
0.4143081761006289,0.8831044394762056,LR (None)
0.4147012578616352,0.8831044394762056,LR (None)
0.4147012578616352,0.8835302885127222,LR (None)
0.41509433962264153,0.8835302885127222,LR (None)
0.41509433962264153,0.8837432130309805,LR (None)
0.4158805031446541,0.8837432130309805,LR (None)
0.4158805031446541,0.8839561375492387,LR (None)
0.41705974842767296,0.8839561375492387,LR (None)
0.41705974842767296,0.8851272223996594,LR (None)
0.41745283018867924,0.8851272223996594,LR (None)
0.41745283018867924,0.8852336846587885,LR (None)
0.41823899371069184,0.8852336846587885,LR (None)
0.41823899371069184,0.8857659959544342,LR (None)
0.4186320754716981,0.8857659959544342,LR (None)
0.4186320754716981,0.8859789204726924,LR (None)
0.4190251572327044,0.8859789204726924,LR (None)
0.4190251572327044,0.8862983072500799,LR (None)
0.41941823899371067,0.8862983072500799,LR (None)
0.41941823899371067,0.886404769509209,LR (None)
0.419811320754717,0.886404769509209,LR (None)
0.419811320754717,0.8866176940274673,LR (None)
0.4202044025157233,0.8866176940274673,LR (None)
0.4202044025157233,0.8869370808048547,LR (None)
0.42059748427672955,0.8869370808048547,LR (None)
0.42059748427672955,0.8873629298413712,LR (None)
0.4209905660377358,0.8873629298413712,LR (None)
0.4209905660377358,0.8874693921005004,LR (None)
0.42177672955974843,0.8874693921005004,LR (None)
0.42177672955974843,0.8876823166187586,LR (None)
0.4221698113207547,0.8876823166187586,LR (None)
0.4221698113207547,0.8881081656552752,LR (None)
0.422562893081761,0.8881081656552752,LR (None)
0.422562893081761,0.8882146279144043,LR (None)
0.4229559748427673,0.8882146279144043,LR (None)
0.4229559748427673,0.8890663259874374,LR (None)
0.4233490566037736,0.8890663259874374,LR (None)
0.4233490566037736,0.8892792505056958,LR (None)
0.42374213836477986,0.8892792505056958,LR (None)
0.42374213836477986,0.8901309485787289,LR (None)
0.42452830188679247,0.8901309485787289,LR (None)
0.42452830188679247,0.890237410837858,LR (None)
0.42492138364779874,0.890237410837858,LR (None)
0.42492138364779874,0.8905567976152454,LR (None)
0.4257075471698113,0.8905567976152454,LR (None)
0.4257075471698113,0.8906632598743746,LR (None)
0.4261006289308176,0.8906632598743746,LR (None)
0.4261006289308176,0.8907697221335037,LR (None)
0.4264937106918239,0.8907697221335037,LR (None)
0.4264937106918239,0.890982646651762,LR (None)
0.4268867924528302,0.890982646651762,LR (None)
0.4268867924528302,0.8910891089108911,LR (None)
0.42727987421383645,0.8910891089108911,LR (None)
0.42727987421383645,0.8921537315021825,LR (None)
0.42806603773584906,0.8921537315021825,LR (None)
0.42806603773584906,0.8927925050569573,LR (None)
0.4288522012578616,0.8927925050569573,LR (None)
0.4288522012578616,0.8935377408708612,LR (None)
0.4300314465408805,0.8935377408708612,LR (None)
0.4300314465408805,0.8936442031299904,LR (None)
0.4308176100628931,0.8936442031299904,LR (None)
0.4308176100628931,0.8946023634621527,LR (None)
0.4312106918238994,0.8946023634621527,LR (None)
0.4312106918238994,0.8963057596082189,LR (None)
0.4319968553459119,0.8963057596082189,LR (None)
0.4319968553459119,0.8967316086447354,LR (None)
0.43238993710691825,0.8967316086447354,LR (None)
0.43238993710691825,0.8968380709038646,LR (None)
0.43278301886792453,0.8968380709038646,LR (None)
0.43278301886792453,0.8972639199403811,LR (None)
0.4331761006289308,0.8972639199403811,LR (None)
0.4331761006289308,0.8975833067177685,LR (None)
0.4343553459119497,0.8975833067177685,LR (None)
0.4343553459119497,0.897902693495156,LR (None)
0.43474842767295596,0.897902693495156,LR (None)
0.43474842767295596,0.8980091557542851,LR (None)
0.43553459119496857,0.8980091557542851,LR (None)
0.43553459119496857,0.8985414670499308,LR (None)
0.4363207547169811,0.8985414670499308,LR (None)
0.4363207547169811,0.898754391568189,LR (None)
0.4371069182389937,0.898754391568189,LR (None)
0.4371069182389937,0.8990737783455764,LR (None)
0.4375,0.8990737783455764,LR (None)
0.4375,0.8991802406047056,LR (None)
0.4378930817610063,0.8991802406047056,LR (None)
0.4378930817610063,0.8992867028638347,LR (None)
0.4382861635220126,0.8992867028638347,LR (None)
0.4382861635220126,0.8993931651229639,LR (None)
0.4386792452830189,0.8993931651229639,LR (None)
0.4386792452830189,0.8998190141594805,LR (None)
0.43946540880503143,0.8998190141594805,LR (None)
0.43946540880503143,0.9008836367507719,LR (None)
0.43985849056603776,0.9008836367507719,LR (None)
0.43985849056603776,0.9015224103055467,LR (None)
0.4406446540880503,0.9015224103055467,LR (None)
0.4406446540880503,0.9019482593420632,LR (None)
0.4410377358490566,0.9019482593420632,LR (None)
0.4410377358490566,0.9025870328968381,LR (None)
0.4414308176100629,0.9025870328968381,LR (None)
0.4414308176100629,0.9038645800063877,LR (None)
0.4418238993710692,0.9038645800063877,LR (None)
0.4418238993710692,0.9039710422655168,LR (None)
0.44221698113207547,0.9039710422655168,LR (None)
0.44221698113207547,0.9041839667837751,LR (None)
0.44261006289308175,0.9041839667837751,LR (None)
0.44261006289308175,0.9047162780794209,LR (None)
0.4430031446540881,0.9047162780794209,LR (None)
0.4430031446540881,0.90482274033855,LR (None)
0.44339622641509435,0.90482274033855,LR (None)
0.44339622641509435,0.906313211966358,LR (None)
0.4441823899371069,0.906313211966358,LR (None)
0.4441823899371069,0.9064196742254871,LR (None)
0.4453616352201258,0.9064196742254871,LR (None)
0.4453616352201258,0.9069519855211328,LR (None)
0.44575471698113206,0.9069519855211328,LR (None)
0.44575471698113206,0.9070584477802619,LR (None)
0.4461477987421384,0.9070584477802619,LR (None)
0.4461477987421384,0.9075907590759076,LR (None)
0.44693396226415094,0.9075907590759076,LR (None)
0.44693396226415094,0.9078036835941659,LR (None)
0.4473270440251572,0.9078036835941659,LR (None)
0.4473270440251572,0.9083359948898115,LR (None)
0.4481132075471698,0.9083359948898115,LR (None)
0.4481132075471698,0.908655381667199,LR (None)
0.4485062893081761,0.908655381667199,LR (None)
0.4485062893081761,0.9091876929628446,LR (None)
0.4488993710691824,0.9091876929628446,LR (None)
0.4488993710691824,0.9096135419993612,LR (None)
0.4492924528301887,0.9096135419993612,LR (None)
0.4492924528301887,0.9098264665176196,LR (None)
0.45007861635220126,0.9098264665176196,LR (None)
0.45007861635220126,0.9103587778132652,LR (None)
0.45086477987421386,0.9103587778132652,LR (None)
0.45086477987421386,0.9104652400723944,LR (None)
0.45125786163522014,0.9104652400723944,LR (None)
0.45125786163522014,0.9106781645906527,LR (None)
0.4516509433962264,0.9106781645906527,LR (None)
0.4516509433962264,0.9108910891089109,LR (None)
0.4520440251572327,0.9108910891089109,LR (None)
0.4520440251572327,0.9109975513680401,LR (None)
0.45322327044025157,0.9109975513680401,LR (None)
0.45322327044025157,0.9116363249228149,LR (None)
0.45361635220125784,0.9116363249228149,LR (None)
0.45361635220125784,0.911742787181944,LR (None)
0.4540094339622642,0.911742787181944,LR (None)
0.4540094339622642,0.9120621739593314,LR (None)
0.4547955974842767,0.9120621739593314,LR (None)
0.4547955974842767,0.9130203342914937,LR (None)
0.455188679245283,0.9130203342914937,LR (None)
0.455188679245283,0.9137655701053976,LR (None)
0.45558176100628933,0.9137655701053976,LR (None)
0.45558176100628933,0.914084956882785,LR (None)
0.4559748427672956,0.914084956882785,LR (None)
0.4559748427672956,0.9141914191419142,LR (None)
0.4563679245283019,0.9141914191419142,LR (None)
0.4563679245283019,0.9142978814010433,LR (None)
0.45676100628930816,0.9142978814010433,LR (None)
0.45676100628930816,0.9145108059193016,LR (None)
0.4571540880503145,0.9145108059193016,LR (None)
0.4571540880503145,0.9153625039923348,LR (None)
0.45754716981132076,0.9153625039923348,LR (None)
0.45754716981132076,0.915575428510593,LR (None)
0.45794025157232704,0.915575428510593,LR (None)
0.45794025157232704,0.9164271265836261,LR (None)
0.4583333333333333,0.9164271265836261,LR (None)
0.4583333333333333,0.9165335888427553,LR (None)
0.45872641509433965,0.9165335888427553,LR (None)
0.45872641509433965,0.9178111359523049,LR (None)
0.4595125786163522,0.9178111359523049,LR (None)
0.4595125786163522,0.917917598211434,LR (None)
0.45990566037735847,0.917917598211434,LR (None)
0.45990566037735847,0.9183434472479506,LR (None)
0.46108490566037735,0.9183434472479506,LR (None)
0.46108490566037735,0.9184499095070797,LR (None)
0.46147798742138363,0.9184499095070797,LR (None)
0.46147798742138363,0.9185563717662089,LR (None)
0.46187106918238996,0.9185563717662089,LR (None)
0.46187106918238996,0.918662834025338,LR (None)
